id;name;description;principal_name;principal_surname;lat;lon;country;postal_code;city;address;house;phone;fax;email;website;facebook;twitter;wikipedia;foundation_date;teaching_languages;ADEC;AERO;IDEN
ca0f9622-2da4-4d07-815b-d27d5b06f849;ALPHA Alternative School;;;;;;Canada;M5V 2M1;Toronto;Brant Street;20;0014163931880;;;http://alphaschool.ca;;;;1972-01-01;;;;
bb93ae24-d602-40b0-b0db-ee7542970d3f;Alternative High School;;;;;;Canada;T2T 5A5;Calgary;Street Southwest;5003 - 20;0014037777730;;;http://schools.cbe.ab.ca/b863;https://www.facebook.com/pages/Alternative-High-School-Calgary-Alberta/152925764759507;;;1974-01-01;;;;
2d26eaf0-946f-4f68-8b0c-f87d23eb90bd;Freewill International Learning Center;;;;;;Canada;V6E 1B0;Vancouver;Robson Street;1014;0016042838339;;;http://www.freewilluniversity.net;https://www.facebook.com/FreewillLearning;https://twitter.com/freewilllearn;;;;;;
cf459820-84cd-4f8d-ac14-8e358a6a7853;Ecole de la Neuville;;;;;;France;77650;Chalmaison;Rue Du Chateau;1;0033164088717;;;http://www.ecoledelaneuville.fr;https://www.facebook.com/pages/Ecole-de-la-Neuville/595558767174820;;;1973-01-01;;;;
e92d7b25-ea83-412f-bcac-566d0726eedc;Freie Aktive Schule Karlsruhe e.V.;;;;;;Germany;76149;Karlsruhe;Erzbergerstraße;131;004972194197933;;;http://faska.de;https://www.facebook.com/faska.de;;;1996-01-01;;;;
3d762888-3948-47b2-867e-7042d770a4a3;Freie Schule am Mauerpark;;;;;;Germany;13355;Berlin;Wolliner Straße;25;004942022690;;;http://www.freieschuleberlin.de;;;;2011-01-01;;;;
1f0ab480-a46e-4e40-b138-54bde8545d0d;Freie Aktive Schule Stuttgart;;;;;;Germany;70597;Stuttgart;Bopseräcker Straße;30;00497116733882;;;http://www.fas-stuttgart.de;;;;2001-01-01;;;;
1399274c-4d49-4e20-8b6e-64f36e0e687b;Schulwerkstatt e.V.;;;;;;Germany;72657;Altenriet;Walddörfer Straße;96;00497127925993;;;http://www.schulwerkstatt.com;;;;2011-01-01;;;;
c8f6d2c9-4929-47a4-8320-600799713779;Abacus Montessori School;;;;52.20455593;1.54890060;India;600096;Perungudi;Thirumalai Nagar Annexe III Main Road;3;00914424960904;;;http://www.abacusnow.com;;;;2011-01-01;;;;
a887136d-7849-4a91-8322-cc73ac886216;בית-הספר הדמוקרטי בבקעת אונו;;;;;;Israel;5529424;Kiryat Ono;Wingate Street;22;0097237360767;;;http://www.onodemocratic.com;https://www.facebook.com/democratic.school;;;1999-01-01;;;;
d6fd462b-0b6a-4842-ac48-2c0c52c726cc;Hod Hasharon Democratic School;;;;;;Israel;45105;Hod HaSharon;HaBanim Street;53;0097297456354;;;http://www.hhds.org.il;https://www.facebook.com/tihon.democratic.hod.hasharen;;;;;;;
fa5a4e35-c844-4316-b291-e434313707f3;"ביה""ס הדמוקרטי סאדברי ירושלים";;;;;;Israel;;Jerusalem;Mekor Haim Street;21;0097226749743;;;http://jerusalemsudbury.com;https://www.facebook.com/Jerusalem.Democratic.Sudbury.School;;;2002-01-01;;;;
ab84eb7e-d9f7-4245-a4f4-74b9a7717125;תיכון - קהילה - הדמוקרטי של תל אביב;;;;;;Israel;;Tel Aviv;Derekh Ben-Zvi;53;0097236206258;;;http://www.kehila.org.il;https://www.facebook.com/kehilaschool;https://twitter.com/kehilaschool;;2005-01-01;;;;
cb315c46-ef57-436a-8718-2655a445e469;"לבית הספר הדמוקרטי ""שחף""";;;;;;Israel;60850;Shoham;Adulam Street;1;0097237168811;;;http://www.shachaf.edu1.org.il;https://www.facebook.com/shachaf.Democratic.school;;;2002-01-01;;;;
5d37292b-8bb9-46be-aa39-4cd189c8ecf3;Nishinomiya Sudbury School;;;;;;Japan;662-0837;Nishinomiya, Hyōgo Prefecture;Hirotachō;2-15;0081798700777;;;http://www.nishinomiya-sud.com;https://www.facebook.com/nishinomiya.sud;https://twitter.com/nishinomiya_sud;;2000-01-01;;;;
2be6206f-c867-4d51-8a9c-e9d65da6a0f7;Sri Matri Aurobindo Vidhyalaya;;;;;;Nepal;44600;Mahadevthan;Tribhuvan Rajpath;;009779851103156;;;http://www.auronepal.net;https://www.facebook.com/pages/Sri-Aurobindo-Yoga-Mandir/149383535120586;;;1993-01-01;;;;
399d75bf-f272-4b33-85b0-a8f9656de029;Libertad-Breda School;;;;;;Netherlands;4803 ES;Breda;Doelen;36;0031628309035;;;http://www.libertad-breda.nl;https://www.facebook.com/076Libertad;https://twitter.com/libertad076;;;;;;
ce1d0c4c-da5d-416d-a185-cafa3462650b;Ao Tawhiti Unlimited Discovery;;;;;;New Zealand;8025;Halswell;McMahon Drive;90;006433654678;;;http://aotawhiti.school.nz;https://www.facebook.com/aotawhiti;https://twitter.com/aotawhiti;;1993-01-01;;;;
1ab05337-4862-452d-b606-d755ade1f346;Timatanga Community School;;;;;;New Zealand;0618;Whenuapai;Mamari Road;9;006494166000;;;http://www.davewilcox.co.nz/nz-schools/showschool/?school=4146;;;;;;;;
0f2dc64f-5335-484e-bbf8-d59111b3a2b1;Moscow International Film School;;;;;;Russia;115419;Moscow;Shabolovka Street;44;0074959544002;;;http://www.mifs.ru;https://www.facebook.com/filmcollege40;;;1991-01-01;;;;
faa67d99-97d0-459a-92ea-133b3aecb189;Radicle Roots Community Schoolhouse;;;;;;United States;78705;Austin, TX;Red River Street;3310;0015125296378;;;http://www.radicleroots.org;https://www.facebook.com/9thStreetSchoolhouse;;;;;;;
ab46fedd-4914-4783-b4f4-c213a21ffa5a;Alpine Valley School;;;;;;United States;80033;Wheat Ridge;Parfet Street;4501;0013032710525;;;http://www.alpinevalleyschool.com;https://www.facebook.com/AlpineValleySchool;https://twitter.com/AlpineValleySch;;1997-01-01;;;;
d92ce294-e468-46ce-b8f5-f8a665544776;Arts & Ideas Sudbury School;;;;;;United States;21214;Baltimore, MD;Harford Road;5801;0014104260001;;;http://www.aisudbury.com;https://www.facebook.com/pages/Arts-Ideas-Sudbury-School/372859716072;;;2008-01-01;;;;
be92a923-e263-42ab-9281-d0882ee6b5ec;Worcester Think Tank;;;;;;United States;01605;Worcester, MA;Harlow Street;36;0015087578265;;;http://www.worcesterthinktank.com;https://www.facebook.com/pages/Worcester-Area-Think-Tank/222828114430813;https://twitter.com/ThinkTankWorc;;;;;;
6d17dda6-e2c4-4666-b792-aded3d973508;The Circle School;;;;;;United States;17111;Harrisburg, PA;Oakleigh Avenue;210;0017175646700;;;http://circleschool.org;https://www.facebook.com/thecircleschool;https://twitter.com/circleschool;;1984-01-01;;;;
07a7da1e-3712-469a-826f-1ca7deff83bc;The Clearwater School;;;;;;United States;98012;Bothell, WA;196th Street Southeast;1510;0014254892050;;;http://clearwaterschool.com;https://www.facebook.com/ClearwaterSchool;https://twitter.com/clearwaterskool;;1996-01-01;;;;
7eb02158-4272-42d9-88e2-8439c0326edd;Eagle Rock School;;;;;;United States;80517;Estes Park, CO;Notaiah Road;2750;0019705860600;;;http://www.eaglerockschool.org;https://www.facebook.com/EagleRockSchool;https://twitter.com/EagleRockSchool;;1993-01-01;;;;
1db829c9-71e2-4606-83b9-67f8d89c8305;Eugene Sudbury School;;;;;;United States;97405;Eugene, OR;Parliament Street;2370;0015416835110;;;http://www.eugenesudburyschool.org;https://www.facebook.com/EugeneSudburySchool;;;;;;;
d9627b58-559e-4f5f-9c40-9d0b203531fd;Fairhaven School;;;;;;United States;20774;Town of Upper Marlboro, MD;Queen Anne Road;17900;0013012498060;;;http://www.fairhavenschool.com;https://www.facebook.com/FairhavenSchool;https://twitter.com/fairhavenschool;;;;;;
edde6c40-5c4b-4a3b-8e9a-3fe1ab0b1711;The Farm School – Solar Campus;;;;;;United States;38483;Summertown, TN;Schoolhouse Road;151;0019319642325;;;http://thefarmschool.tv;https://www.facebook.com/solarcampus;;;;;;;
8684403d-0871-4489-9ace-826f8be3ece2;Grassroots School;;;;;;United States;32311;Tallahassee, FL;Grassroots Way;2458;0018506563629;;;http://www.grassrootsschool.org;https://www.facebook.com/GrassrootsSchoolTallahassee;;;;;;;
2374f761-934b-49ac-8c6f-442f7381869e;Greenbriar Community School;;;;;;United States;78602;Bastrop, TX;Old Sayers Road;1411;0015122812661;;;http://greenbriarschool.org;https://www.facebook.com/groups/greenbriarschool;;;1969-01-01;;;;
bb80ba3e-807a-4f1a-b0bf-1a42c99ff103;Harmony School;;;;;;United States;47401;Bloomington, IN;East Second Street;909;0018123348349;;;http://www.harmonyschool.org;https://www.facebook.com/pages/Harmony-School/15919203118;https://twitter.com/School_Harmony;;1974-01-01;;;;
baca6dd8-42fb-40aa-b1b7-573772c52adb;Arlington Public Schools;;;;;;United States;22207;Arlington, VA;North Quincy Street;1426;0017032286000;;;http://www.apsva.us;https://www.facebook.com/ArlingtonPublicSchools;https://twitter.com/APSVirginia;;;;;;
98877f32-3257-4207-bc1d-a8a038bc78d1;Horizons School;;;;;;United States;30307;Atlanta, GA;DeKalb Avenue Northeast;1900;0014043782219;;;http://horizonsschool.com;https://www.facebook.com/HorizonsSchool;;;1978-01-01;;;;
ac3e9247-582b-4c22-8723-42fb1d3c551a;Hudson Valley Sudbury School;;;;;;United States;12401;Kingston, NY;Zena Road;84;0018456791002;;;http://www.hudsonvalleyschool.org;https://www.facebook.com/HudsonValleySudburySchool;;;1968-01-01;;;;
a66003e5-9cc7-42c3-82e2-a356a8744951;Kids by Nature;;;;;;United States;59901;Kalispell, MT;West Wyoming Street;807;0014062573358;;;http://kbnkids.com;https://www.facebook.com/pages/Kids-by-Nature/114583378572858;;;;;;;
52a2c381-e60d-4762-ad66-e60a44ae0e29;The Leeway Sudbury School;;;;;;United States;91941;La Mesa, CA;Alto Drive;9406;0016199004436;;;http://leewaysudburyschool.org;https://www.facebook.com/LeewaySudburySchool;;;2012-01-01;;;;
7d699ecb-ae38-425a-b371-e7308812e071;The Little Lake Learning Community;;;;;;United States;48103;Ann Arbor, MI;Lohr Road;3257;0017343234522;;;http://littlelakeschool.org;https://www.facebook.com/littlelakelearningcommunity;;;2010-01-01;;;;
eff26df2-f125-4282-89cb-3d6a553e8386;Marietta Johnson School of Organic Education;;;;;;United States;36532;Fairhope, AL;Marietta Drive;8;0012519289347;;;http://www.fairhopeorganicschool.com/;https://www.facebook.com/OrganicSchool;;;1894-01-01;;;;
09fe00a3-2011-4dac-934f-0d249e7cf639;The Met, The Metropolitan Regional Career and Technical Center;;;;;;United States;02905;Providence, RI;Public Street;325;0014017522600;;;http://metcenter.org;https://www.facebook.com/MetSchool;https://twitter.com/@metschool;;1993-01-01;;;;
4f45e360-aed8-4dc4-9553-9e6ed33da75e;Mountain Laurel Sudbury School;;;;;;United States;06052;New Britain, CT;West Main Street;147;0018608284077;;;http://www.mountainlaurelsudbury.org;https://www.facebook.com/MountainLaurelSudbury;https://twitter.com/@sudburyct;;2002-01-01;;;;
28032d46-49f8-434c-8e4e-6a29c72735f4;The New School of Northern Virginia;;;;;;United States;22031;City of Fairfax, VA;Silver King Court;9431;0017036913040;;;http://www.newschoolva.com;https://www.facebook.com/NSNVA;https://twitter.com/NewSchoolVA;;1989-01-01;;;;
81af2dc2-bfd7-4b8f-8583-7e83503417ff;The New School;;;;;;United States;19715;Newark, DE;Elkton Road;812;0013024569838;;;http://www.thenewschool.com;;;;1996-01-01;;;;
65bb45bd-05c8-468b-ac69-90fc837db6a4;The Patchwork School;;;;;;United States;80027;City of Louisville, CO;Main Street;1428;0017202716729;;;http://www.thepatchworkschool.com;https://www.facebook.com/thepatchworkschool;https://twitter.com/patchworkschool;;;;;;
9c6746f6-58e5-423c-a129-d1403aa7a77b;The Philadelphia Free School;;;;;;United States;19146;Philadelphia, PA;Christian Street;2001;0012152189586;;;http://www.phillyfreeschool.org;https://www.facebook.com/phillyfreeschool;https://twitter.com/kidsruleschool;;2011-01-01;;;;
ae3975bb-4a94-4e25-b3f1-22734a77e4df;Pono School;;;;;;United States;10035;New York, NY;5th Avenue;2002;0016464908517;;;http://pono.nyc;https://www.facebook.com/pages/Pono/122379027832662;https://twitter.com/pononyc;;;;;;
b368dc3c-fb1c-42cc-a2cb-cdec0dc183e8;The Real School;;;;;;United States;77004;Houston, TX;Wichita Street;2805;0017135230066;;;http://therealschoolhouston.org;;;;2006-01-01;;;;
78bf0a44-7d0e-4836-b8ca-9e5f53ae8b9d;SAIL High School;;;;;;United States;32304;Tallahassee, FL;Jackson Bluff Road;2006;0018504882468;;;http://www.sail.leon.k12.fl.us;;https://twitter.com/SAILPirates;;;;;;
158e982b-3499-46b3-9b59-ea0f041455d4;School Around Us;;;;;;United States;04046;Arundel, ME;Log Cabin Road;281;0012079673143;;;http://www.schoolaroundus.org;https://www.facebook.com/schoolaroundus;;;1970-01-01;;;;
90c6eea9-5d0b-498d-8be2-013e90dbb182;School-Within-a-School;;;;;;United States;99508;Anchorage, AK;East Northern Lights Boulevard;4025;0019077422172;;;http://www.asdk12.org/staff/snyder_gary/pages;;;;1977-01-01;;;;
bfd34449-13c9-472c-bfd9-547575a0551b;Spring Valley School;;;;;;United States;34683;Palm Harbor, FL;Nebraska Avenue;2109;0017277811234;;;http://www.springvalleyschool.com;https://www.facebook.com/Spring-Valley-School-218849954808038;;;;;;;
c32779a8-d5d2-4463-8bb3-b52ce857685d;Stone Soup Worcester;;;;;;United States;01610;Worcester, MA;King Street;4;0015084434974;;;http://www.stonesoupworcester.org;https://www.facebook.com/stonesoupworcester;;;;;;;
7bcaa45f-b1d1-4cfe-b657-13c55c6f9ab3;Sudbury School Of Atlanta;;;;;;United States;30032;Decatur, GA;Covington Highway;3260;0014045008680;;;http://www.sudburyschoolofatlanta.org;https://www.facebook.com/SudburySchoolOfAtlanta;;;;;;;
704c8ff6-38cf-4b95-a87d-ffd02d50154c;Tallgrass Sudbury School;;;;;;United States;60546;Riverside, IL;Woodside Road;82;0017087771037;;;http://www.tallgrasssudbury.org;https://www.facebook.com/tallgrasssudburyschool;https://twitter.com/TallgrassSudbur;;2008-01-01;;;;
e293b450-61cd-4e77-9157-b83d66e6668d;Village Free School;;;;;;United States;97214;Portland, OR;SE Water Avenue;1800;0015037883935;;;http://villagefreeschool.org;https://www.facebook.com/VFreeSchool;https://twitter.com/VFreeSchool;;2004-01-01;;;;
3fc8c84b-1ea4-478c-b161-cf3a6ba3042e;Voyagers' Community School;;;;;;United States;07724;Eatontown, NJ;Broad Street;215;0017328421660;;;http://www.voyagerskids.com;https://www.facebook.com/voyagerscommunityschool;https://twitter.com/voyagersschool;;;;;;
12e5345a-683e-4cd4-9e5e-4ab0375c0025;Wildcat Community Free School;;;;;;United States;94805;Richmond, CA;McBryde Avenue;5801;0015102376673;;;http://www.wildcatcommunityfreeschool.org;;;;;;;;
beb0b6eb-b05a-4739-8914-ca956b6db29b;Woodland Community School;;;;;;United States;03574;Bethlehem, NH;Brook Road;809;0016034441221;;;http://www.woodlandcommunityschool.org;https://www.facebook.com/Woodland-Community-School-1482816571938485;;;2002-01-01;;;;
146533e9-735a-4588-8ed6-2ae162221349;Kino School;;;;;;United States;85718;Tucson, AZ;North 1st Avenue;6625;0015202977278;;;http://www.kinoschool.org;https://www.facebook.com/kinoschool;;;;;;;
161992b3-05f6-4cbb-84d3-132f73b7ea45;Glacier Lake School;;;;;;United States;59865;St. Ignatius, MT;Wild Rose Lane;62551;0014067452345;;;www.glacierlakeschool.com;https://www.facebook.com/glacierlakeschool;https://twitter.com/glacierschool;;2014-01-01;;;;
cd004a87-04bc-4e67-9ff2-9f5d864c2f08;Autogéré High School;;;;;;France;75015;Paris;Rue De Vaugirard;393;0033014250394647;;;http://www.l-a-p.org;https://www.facebook.com/Lyc%C3%A9e-Autog%C3%A9r%C3%A9-de-Paris-108121119296692;;;;;;;
c81ad57e-4c9b-4e63-9508-ee7ff9df791d;Experimental High School of Saint-Nazaire;;;;;;France;44600;Saint-Nazaire;Boulevard René Coty;17;0033240667852;;;http://lycee-experimental.org;;;;1982-01-01;;;;
ab191d31-a0c4-4ea1-bad1-6faeff23a1d9;מרחב – גן ובית ספר דמוקרטי ברעננה;;;;;;Israel;4341404;Ra'anana;Ha-Palmakh Street;4;0097297412465;;;http://merchav-school.co.il;https://www.facebook.com/merchav.school;;;2012-01-01;;;;
62b7e857-2bb8-41e5-966c-6910161f178b;Cedarwood Sudbury School;;;;;;United States;95691;Santa Clara, CA;Warburton Avenue;2545;0014082962072;;;;;;;;;;;
4bd7e999-be97-4fa2-9d9e-9b3362b6f97d;The Living Arts School;;;;;;United States;80301;Boulder, CO;63rd Street;3796;0017203834406;;;http://www.livingartsschool.com;https://www.facebook.com/livingartsschool;;;2013-01-01;;;;
4f9b4c2d-0d21-49a5-9d3e-de1a796b342b;Shimer College;;;;;;United States;60616;Chicago, IL;South State Street;3424;0013122353500;;;http://www.shimer.edu;https://www.facebook.com/ShimerCollege;https://twitter.com/shimercollege;;1853-01-01;;;;
2aceb450-7780-4b5f-b2a7-627b6d6daa5b;Edward Devotion School;;;;;;United States;02446;Brookline, MA;Harvard Street;345;0016178794400;;;http://www.brookline.k12.ma.us/devotion;https://www.facebook.com/BrooklinePublicSchools;https://twitter.com/@BrooklinePublic;;1970-01-01;;;;
174653d9-6b56-491a-8a44-0af407734193;Children’s Community School;;;;;;United States;91411;Van Nuys, CA;Sylvan Street;14702;0018187806226;;;http://ccsteaches.org;https://www.facebook.com/childrenscommunityschoolvannuys;;;1981-01-01;;;;
c8d830ea-59c5-43c9-a865-cc7a331e3c56;Children’s Community School;;;;;;United States;19104;Philadelphia, PA;Spruce Street;4243;0012157241740;;;http://www.childrenscommunityschool.org;https://www.facebook.com/Childrens-Community-School-of-West-Philadelphia-314001316348;;;;;;;
4d2bd6cc-7271-4111-ad2f-12c5bc12f89d;Community School of Davidson;;;;;;United States;28036;Davidson, NC;Griffith Street;565;0017048966262;;;http://www.csdspartans.org;https://www.facebook.com/CSDCrier;;;2001-01-01;;;;
9cc14865-f3ec-4eea-a406-2f974e7ac262;Children's Community School;;;;;;United States;53572;Mount Horeb, WI;Parkway Drive;211;0016084374121;;;http://www.ccsmounthoreb.com;https://www.facebook.com/ccsmounthoreb;;;;;;;
01e9e24e-2d43-4084-9fca-2b6024b6b620;Children's Community Charter School;;;;;;United States;95969;Paradise, CA;Pentz Road;6830;0015308772227;;;http://paradisecccs.org;https://www.facebook.com/CCCSHawks;https://twitter.com/ParadiseCCCS;;;;;;
816dd504-426d-4599-a9b0-f0772865a239;Atrium School;;;;;;United States;02472;Watertown, MA;Grove Street;69;0016179234156;;;http://atrium.org;https://www.facebook.com/AtriumSchool;https://twitter.com/atriumschool;;;;;;
f81101f3-2ede-4e6b-9f01-92af6031f01c;Montessori Children’s Community;;;;;;United States;15143;Sewickley, PA;Chadwick Street;474;0014127418982;;;http://montessorichildrenscommunity.org;https://www.facebook.com/Montessori-Childrens-Community-484354675059749;;;;;;;
8ab77ed1-e7e9-47f1-9697-a322826d3fd7;Montessori Children's Community;;;;;;United States;60513;Brookfield, IL;Maple Avenue;3424;0017084859542;;;http://www.montessori-cc.org;https://www.facebook.com/Montessori-Childrens-Community-110002325705585;;;2008-01-01;;;;
16f301c3-c671-45fb-a4ba-0ec38d259d8b;Platte Valley School District;;;;;;United States;80644;Kersey, CO;Clark Street;501;0019703368500;;;http://www.plattevalley.k12.co.us;https://www.facebook.com/pvRE7;;;2004-01-01;;;;
83cf04cc-9621-4cc4-b40e-73641b273555;The Raleigh School;;;;;;United States;27607;Raleigh, NC;Raleigh School Drive;1141;0019195460788;;;http://www.raleighschool.org;https://www.facebook.com/raleighschool;;;1952-01-01;;;;
8a219dce-a588-41b5-a486-cd68c57b8b13;Antioch College;;;;;;United States;45387;Yellow Springs, OH;Morgan Place;1;0019377671286;;;http://antiochcollege.org;https://www.facebook.com/antiochcollege;https://twitter.com/AntiochCollege;;1850-01-01;;;;
b794f8bb-93b1-4d18-a1c1-a1ce36125302;The Real School;;;;;;United States;77004;Houston, TX;Wichita Street;2805;0017135230066;;;http://therealschoolhouston.org;;;;2006-01-01;;;;
03a4418c-a17c-4320-b074-e7619c9fc77e;Thompson Rivers University;;;;;;Canada;V2C 0C8;Kamloops;McGill Road;900;0012508285000;;;http://www.tru.ca;https://www.facebook.com/tru.kamloops;https://twitter.com/myTRU;;1970-01-01;;;;
943e82e5-1fff-4d4f-8e85-0da3a41088c9;Portage la Prairie School Division;;;;;;Canada;R1N 2C4;Portage la Prairie;3rd Street Northwest;535;0012048578756;;;http://www.plpsd.mb.ca;;;;;;;;
df6f6575-e18b-4194-8b3f-2ab4697118d2;Freie Schule Christophine;;;;;;Germany;71672;Marbach am Neckar;Ludwigsburger Straße;24a;004971443058098;;;http://www.freie-schule-marbach.de;https://www.facebook.com/Freie-Schule-Christophine-in-Marbach-162623737117678;;;;;;;
afcb344d-db30-4ac0-8902-1d340f490deb;De Mariënborn School;;;;;;Netherlands;6862 ZM;Oosterbeek;Mariënbergweg;28;0031263335274;;;http://www.demarienborn.nl;https://www.facebook.com/demarienborn;https://twitter.com/demarienborn;;;;;;
c0f04e09-17ac-4852-846c-c003cdcc9834;Dr. Jac. P. Thijsseschool;;;;;;Netherlands;6870 AB;Renkum;Bram Streeflandweg;111;0031317313049;;;http://jpthijsseschool.nl;https://twitter.com/JPThijsseschool;;;1996-01-01;;;;
99431a07-2264-433b-8ef2-882bdceb819f;Airborneschool;;;;;;Netherlands;6871 HV;Renkum;Bram Streeflandweg;53;0031317312567;;;http://www.airborneschool.nl;https://www.facebook.com/Airborneschool-Renkum-690784580947188;;;1944-01-01;;;;
ff790a33-0f8a-449e-9ae5-a509ee348f63;De Brouwerij School;;;;;;Netherlands;6717 LX;Ede;Horalaan;3а;0031488417700;;;http://www.sgmbrouwerij.nl;;;;;;;;
f6981928-dec8-47b2-94e1-096ceaed17b2;Prestolee Primary School;;;;;;United Kingdom;M26 1HJ;Radcliffe, Greater Manchester;Church Road;Prestolee Primary School;00441204331521;;;http://www.prestolee.bolton.sch.uk;;https://twitter.com/prestolee_1911;;1911-01-01;;;;
576a0fab-7a26-40de-b75a-84eecf5c8f79;Colegio Quillahua;;;;;;Chile;;Conchalí, Santiago;Avenida Cardenal Jose Maria Caro;1571;00566244296;;;http://www.colegioquillahua.cl;https://www.facebook.com/ColegioQuillahua;;;2010-01-01;;;1;
353c9122-cb5c-4f85-9227-494d15272486;ZŠ a MŠ Na Beránku;;;;;;Czechia;143 00;Prague;Pertoldova;3373/51;00420244402412;;;http://www.naberanku.cz;https://www.facebook.com/Z%C5%A0-a-M%C5%A0-Na-Ber%C3%A1nku-v-Praze-12-1453852854877848;https://twitter.com/ZSNaBeranku;;;;;1;
a5c81389-dd04-4703-ae69-ea2f8b1f5284;Academia Cotopaxi;;;;;;Ecuador;;San Francisco de Quito;De las Higuerillas y Alondras;Las Bromelias;0059322467411;;;http://www.cotopaxi.k12.ec;https://www.facebook.com/Cotopaxi.k12;https://twitter.com/acotopaxi;;;;;1;
fe863e36-6acb-42a3-965d-5361b5c67062;Με Ενα Καλειδοσκοπιο;;;;;;Greece;21100;Nafplio;Mesologgiou;13;00302752021355;;;http://www.meenakaleidoskopio.com;https://www.facebook.com/%CE%9C%CE%B5-%CE%95%CE%BD%CE%B1-%CE%9A%CE%B1%CE%BB%CE%B5%CE%B9%CE%B4%CE%BF%CF%83%CE%BA%CE%BF%CF%80%CE%B9%CE%BF-536791036402607;;;;;;1;
8bb69e89-86bd-4099-a4d8-09558d92e45f;1o Νηπιαγωγείο Γαργαλιάνων;;;;;;Greece;24400;Gargalianoi;Grigoriou;2E;00302763023182;;;http://blogs.sch.gr/1nipgarg;https://www.facebook.com/1%CE%BF-%CE%9D%CE%B7%CF%80%CE%B9%CE%B1%CE%B3%CF%89%CE%B3%CE%B5%CE%B9%CE%BF-%CE%93%CE%B1%CF%81%CE%B3%CE%B1%CE%BB%CE%B9%CE%B1%CE%BD%CF%89%CE%BD-298443343533260;;;;;;1;
3c71f6e2-ef33-48b6-80e5-992f0335b302;Isha Home School;;;;;;India;641114;Coimbatore;Velliangiri Foothills;Isha Home School;00914222515444;;;http://ishahomeschool.org;https://www.facebook.com/ishahomeschool;;;;;;1;
2e7f1eb8-cb43-4795-86f4-1280d25abf1f;Kangaroo Kids Education Ltd.;;;;;;India;400050;Mumbai;Swami Vivekanand Road;231;00912242013000;;;http://www.kkel.com;https://www.facebook.com/KangarooKidsPreschool;;;;;;1;
1fe79ef0-48eb-4ff5-8d1c-74493c5674e5;Minoh Children’s Forest School;;;;;;Japan;532-0032;Minoh, Osaka Prefecture;Onohara-nishi;6-15-31;0081727357676;;;http://kodomono-mori.com;https://www.facebook.com/kodomonomorigakuen;https://twitter.com/kodomomori;;;;;1;
9a570a5a-a7ab-4b45-a0ac-63acaff1736f;Humanity Explorational High School;;;;;;China;;Toucheng Township;Lane 75, Jixiang Road;5;0088639776056;;;http://en.hndehs.org;https://www.facebook.com/%E4%BA%BA%E6%96%87%E7%84%A1%E5%AD%B8%E7%B1%8D%E8%A1%8C%E5%8B%95%E9%AB%98%E4%B8%AD-Humanities-Explorational-High-School-197428987035257;;;;;;1;
e572aadd-74b1-4f17-b75f-3d4196589460;Tulum International School;;;;;;Mexico;77780;Tulum, Quintana Roo;Avenida Cobá Lote;2;;;;http://www.tuluminternationalschool.org;https://www.facebook.com/TulumInternationalSchool;;;;;;1;
169369b4-f0f9-40ed-abff-a2c1110971fd;Montessori Canela;;;;;;Spain;;Santa Coloma de Cervelló;Avinguda Comte Ramón Berenguer;138;0034900802285;;;http://montessoricaela.es;https://www.facebook.com/marco.bet.spain.montessori;https://twitter.com/spainmontessori;;;;;1;
1e922be7-cd93-4c4e-bca7-65f8ead26005;Jangu e.V.;;;;;;Uganda;;Berlin;Ankogelweg;68;0049307417752;;;http://www.jangu.org;https://www.facebook.com/JanguEv;https://twitter.com/jangu_ev;;;;;1;
93c14da9-2d97-438f-bf08-31aa81f0d32e;Ridgeway College;;;;;;South Africa;0920;Louis Trichardt;Leeu Street;;0027151610210;;;http://www.ridgewaycollege.co.za;https://www.facebook.com/RidgewayCollege;https://twitter.com/ridgewaycollege;;;;;;
8dc3659d-d7b3-4aa1-ab84-cca7c0fcad1c;KidZone Academy;;;;;;Egypt;;Giza;Sameh Gado Street;190;00201020769222;;;http://www.kidzoneacademy.com;https://www.facebook.com/KidZone.Academy;https://twitter.com/KidzoneAcademy;;;;;;
7866288c-4712-4b75-b464-a2ce5fee3ee9;International Community School of Addis Ababa;;;;;;Ethiopia;;Addis Ababa;Mauritania Street;;002510113711544;;;http://www.icsaddis.edu.et;https://www.facebook.com/ICSAddisAbaba;https://twitter.com/ICSAddis;;;;;;
ed8c5d5f-b5a6-4d00-b607-f87cc1b43156;American International School of Mozambique;;;;;;Mozambique;;Maputo;Rua de Rio Raraga;266;0025821491994;;;http://www.aism.co.mz;https://www.facebook.com/AISMMAPUTO;;;;;;;
b2239699-4fc2-497b-9b15-868d1efa089f;International School of Phnom Penh;;;;;;Cambodia;;Phnom Penh;Hun Neang Boulevard;;0085523425088;;;http://www.ispp.edu.kh;https://www.facebook.com/internationalschoolofphnompenhcambodia;https://twitter.com/isppcambodia;;;;;;
b8c3f964-dd78-4985-b987-543b22139383;Elsen Academy;;;;;;South Africa;6001;Port Elizabeth;Bird Street;21;0027415823289;;;http://www.elsen.co.za;https://www.facebook.com/Elsen.Academy;;;;;;;
8f786a7d-ccf2-4a2e-b875-7519a72f951f;Ward Academy for Girls;;;;;;Liberia;;Monrovia;Clay Street;96;00231880558608;;;http://www.freewebs.com/wardacademy;https://www.facebook.com/WardAcademy;;;;;;;
